session_id	original_session_id
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z0um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z0um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z100um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z100um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z105um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z105um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z10um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z10um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z110um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z110um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z115um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z115um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z120um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z120um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z125um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z125um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z130um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z130um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z135um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z135um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z140um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z140um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z145um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z145um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z150um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z150um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z155um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z155um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z15um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z15um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z160um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z160um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z20um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z20um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z25um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z25um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z30um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z30um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z35um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z35um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z40um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z40um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z45um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z45um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z50um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z50um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z55um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z55um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z5um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z5um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z60um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z60um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z65um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z65um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z70um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z70um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z75um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z75um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z80um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z80um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z85um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z85um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z90um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z90um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t199+z95um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t199-z95um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z0um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z0um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z100um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z100um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z105um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z105um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z10um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z10um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z110um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z110um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z115um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z115um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z120um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z120um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z125um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z125um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z130um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z130um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z135um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z135um
ses-m4+d20+y2022+ant4+0+03x+4+methyl+3+heptanol+40+t204+z140um	ses-m4-d20-y2022-ant4-0.03x-4-methyl-3-heptanol-40-t204-z140um
