session_id	original_session_id
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z0um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z0um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z100um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z100um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z105um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z105um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z10um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z10um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z110um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z110um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z115um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z115um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z120um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z120um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z125um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z125um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z130um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z130um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z135um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z135um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z140um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z140um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z145um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z145um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z150um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z150um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z155um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z155um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z15um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z15um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z160um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z160um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z20um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z20um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z25um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z25um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z30um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z30um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z35um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z35um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z40um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z40um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z45um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z45um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z50um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z50um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z55um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z55um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z5um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z5um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z60um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z60um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z65um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z65um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z70um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z70um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z75um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z75um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z80um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z80um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z85um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z85um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z90um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z90um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t166+z95um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t166-z95um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t171+z0um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t171-z0um
ses-m4+d26+y2022+ant2+0+03x+4+methyl+3+heptanol+40+t171+z100um	ses-m4-d26-y2022-ant2-0.03x-4-methyl-3-heptanol-40-t171-z100um
